STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,UNIT_MEASURE,Unit of measure,MEASURE,Measure,FREQ,Frequency,QUANTILE,Quantile,ACTIVITY,Economic activity (NACE Rev.2),SEX,Sex,ISCO08,Occupation (ISCO-08),EDUC_LEVEL,Educational level,RESIDENCE,Place of residence,CPAYAGR,Collective labour agreement,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,OBS_STATUS,Observation status,DECIMALS,Decimals,COMMENT_DSET,Comments on the dataset levels
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,N,Administrative and support service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,11.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2010,,8.77,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2014,,10.57,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2018,,10.06,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,Q,Human health and social work activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T,Total,_Z,Not applicable,2022,,10.58,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,K,Financial and insurance activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2010,,21.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,K,Financial and insurance activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2014,,20.9,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,K,Financial and insurance activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2018,,19.3,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,K,Financial and insurance activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2022,,17.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2010,,0.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2014,,0.21,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2018,,0.33,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_RESID,Percentage of total employment by category of residence,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,LU,Luxembourgish residents,_Z,Not applicable,2022,,0.66,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,35.3,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,25.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,36.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,L,Real estate activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,27.5,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2010,,46.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2014,,43.2,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2018,,44.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,I,Accommodation and food service activities,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2022,,46.7,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2010,,14.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2014,,14.8,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2018,,24.6,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,D,"Electricity, gas, steam and air conditionning supply",_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_T_F,Total cross-border,_Z,Not applicable,2022,,33,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2010,,19.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2014,,25.4,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2018,,28.1,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
DATAFLOW,LU1:DSD_ESS_2@DF_C1337(1.1),Employment: percentage by economic activity and residence/nationality,I,PC_EMP_NACE,Percentage of total branch employment,SAL_INT,Domestic payroll employment,A4,Quadrennial,_Z,Not applicable,J,Information and communication,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,RES_FOR_ALL,Residents of foreign nationality (EU and non-EU),_Z,Not applicable,2022,,29.5,,0,Units,,,1,One,N05,"<b>Coverage:</b><p>Branches B-S;</p><p>Companies with 10 or more employees,</p><p><b>Note:</b></p><p>Public administration: covers only central government administration (CGPO)</p>"
